Sunshine,Humidity,Pressure,Cloud,Target,Predict
,39.0,,1.0,0,0
,66.0,1017.0,,0,0
,35.0,1012.4,7.0,0,0
,60.5,,7.5,0,0
,30.0,1011.85,,1,0
,70.5,1012.05,7.5,0,1
,46.5,1012.5,4.0,0,0
,53.0,1019.45,,0,0
,89.5,1009.05,,1,1
9.6,62.5,1012.55,5.0,1,0
,51.0,1023.0500000000001,,0,0
,,,,1,0
10.0,48.0,1027.1,3.5,0,0
,65.5,1010.55,,0,0
,66.5,,,0,0
9.2,47.5,1021.5,1.5,0,0
,80.5,1020.25,6.0,0,0
,48.5,1014.75,,0,0
,75.5,1011.3,,1,0
,,,,0,0
,,,,1,0
,94.0,,8.0,1,1
,35.0,1014.45,4.5,0,0
,51.0,1032.95,,0,0
,84.0,1008.15,,0,1
,57.0,,,0,0
,43.5,1014.25,2.0,0,0
9.5,57.5,1018.6,1.0,0,0
,82.0,1010.2,,0,0
,81.5,1018.0,,0,0
,56.0,1014.3,,1,0
,,,,1,0
10.0,43.5,1025.15,0.0,0,0
,79.5,1010.4,,1,0
10.0,44.5,1022.0,2.5,1,0
,35.5,1014.9,,0,0
7.8,64.5,1009.45,2.5,1,0
,64.0,1011.3499999999999,,0,0
,41.0,1016.45,2.5,0,0
11.6,64.5,1019.9000000000001,1.0,0,0
,34.0,1008.9000000000001,,0,0
6.5,65.5,1022.9499999999999,5.0,0,0
2.6,87.5,1025.8,6.5,1,1
,47.5,,2.0,0,0
,51.0,1010.45,,0,0
,52.0,1015.3,5.5,0,0
10.8,49.5,1019.5,1.5,0,0
11.0,73.5,1006.25,1.0,0,0
,62.0,1009.55,,0,0
,61.5,1011.55,,0,0
9.1,61.0,1018.75,4.0,1,0
5.7,80.0,1012.4,6.5,0,1
,32.0,1014.6,0.0,0,0
1.3,88.0,1010.25,7.0,0,1
,56.5,1028.45,2.0,0,0
,86.0,1020.75,,0,1
7.1,75.0,1012.85,5.0,1,0
,46.0,1009.2,7.0,0,0
,57.0,,7.0,0,0
,83.0,1018.8,,0,0
,64.5,1013.8,,0,0
,68.0,,,0,0
,38.5,1013.5,1.0,0,0
8.8,56.5,1028.65,1.0,0,0
,71.0,1021.0,,1,0
,74.5,1019.8,,0,0
,62.5,1035.9499999999998,,0,0
,59.5,1015.8,,0,0
,33.0,1011.5,,0,0
11.4,52.0,1022.05,3.0,0,0
,16.5,1020.25,1.5,0,0
0.9,69.5,1026.45,7.5,1,0
,51.5,,6.5,1,0
,,,,1,0
,80.0,1018.95,,1,0
,80.5,1013.55,,0,0
,53.0,1021.4,,0,0
,60.0,1018.45,,0,0
,66.0,1007.3,,0,0
9.6,70.0,1018.45,5.0,0,0
,74.0,,5.0,0,0
,36.0,1022.9499999999999,,0,0
,67.0,,,0,0
,78.0,,4.5,1,0
,63.0,1017.15,,1,0
,15.5,1011.8,0.0,0,0
,69.5,,8.0,0,0
,93.0,1014.15,,1,1
6.0,51.0,1005.45,6.0,0,0
,21.5,1004.75,6.5,0,0
,37.0,1007.9000000000001,,0,0
,71.5,1029.1,,0,0
,72.5,1010.05,,1,0
9.9,21.0,1018.8,3.0,0,0
,55.0,1019.55,3.0,0,0
,56.0,1028.0,,0,0
6.1,65.5,1017.9000000000001,3.5,0,0
,42.5,1018.0,,0,0
,,,,0,0
,36.5,1020.2,,0,0
,71.0,1018.8,,0,0
,39.5,1021.55,2.0,0,0
,75.0,1014.6500000000001,,0,0
9.5,60.5,1017.3,1.5,0,0
0.0,94.5,1004.9000000000001,8.0,1,1
,41.0,1009.25,2.5,0,0
,83.5,1024.75,,0,0
,67.0,1026.1,,0,0
,45.0,,7.5,1,0
,56.0,1014.1,,0,0
,59.5,1015.65,,0,0
8.5,66.5,1016.2,6.5,1,0
9.1,,,,0,0
,77.5,1028.5,,0,0
,59.5,1019.0,,0,0
,58.5,1021.8,,0,0
0.0,89.5,1016.6500000000001,8.0,1,1
,,,,0,0
5.4,73.5,1022.1500000000001,7.0,0,0
12.2,17.0,1006.5999999999999,2.5,0,0
,67.0,,1.0,1,0
,21.0,1012.0,3.5,1,0
,49.5,1030.35,,0,0
,65.5,1030.45,,0,0
,56.5,,,0,0
,59.5,1015.25,7.0,0,0
,79.5,1017.3,,0,0
,59.5,1018.95,,0,0
,43.5,1023.4,,0,0
,55.5,1020.65,0.5,0,0
8.1,50.0,1013.4000000000001,3.5,0,0
12.9,34.0,1011.3,1.5,0,0
,61.0,1007.6500000000001,,0,0
,80.0,1015.65,,1,0
,79.0,1029.55,,0,0
6.8,70.0,1010.05,6.0,0,0
,75.0,1024.8,,0,0
,37.0,1003.0,,0,0
,46.5,1031.65,,0,0
,52.0,1012.8,,0,0
,71.0,1013.0,,1,0
11.2,41.5,1019.6,0.5,0,0
,50.0,1011.7,,0,0
,61.5,1023.9,,0,0
11.5,28.0,1014.2,0.0,0,0
,64.0,1019.9,,0,0
,61.5,1018.8,,0,0
,77.0,,7.5,1,0
,63.0,1028.15,,1,0
,52.5,1024.7,,0,0
,57.5,1016.2,,0,0
,55.0,1012.25,7.5,0,0
,69.0,1012.95,,0,0
,64.5,,,0,0
,85.5,1020.1,,0,1
,65.0,1023.8000000000001,,0,0
,70.5,,7.5,1,0
,62.0,1011.95,,1,0
,55.5,1011.0,,0,0
,74.0,1020.75,,0,0
,81.0,1017.25,,1,0
7.8,72.0,1023.8000000000001,4.5,0,0
,68.5,,7.0,0,0
4.2,70.5,1010.5,7.0,1,1
,37.0,1021.1,,0,0
,42.5,1009.8,,0,0
,82.0,1015.75,,0,0
7.7,48.0,1020.7,5.0,0,0
,40.5,,0.0,0,0
,98.5,1025.35,,1,1
,43.5,1018.2,,0,0
,32.5,1011.45,,0,0
,47.5,1019.95,3.0,0,0
,65.5,1022.65,,0,0
9.8,40.5,1011.7,5.0,0,0
,71.0,1013.55,,0,0
,54.5,1023.5,,0,0
,64.0,1005.0,,0,0
,,,,0,0
,81.0,1017.5,,1,0
,66.5,,6.0,1,0
,73.5,1031.75,8.0,1,0
,58.5,1006.55,,1,0
,34.0,1012.35,3.0,0,0
,38.5,1007.45,,0,0
,86.0,1009.5,6.0,1,1
,78.0,1026.65,7.0,1,0
6.8,57.0,1022.05,6.0,0,0
,85.5,1020.45,8.0,1,1
,56.0,1017.9000000000001,7.0,0,0
,59.5,1021.85,,0,0
0.9,90.0,999.2,7.0,1,1
13.1,39.5,1018.75,1.5,0,0
,69.0,1023.6,,0,0
,35.5,1010.8499999999999,1.0,0,0
,40.5,1012.2,,0,0
,89.5,1025.7,8.0,0,1
,89.0,1030.6999999999998,,1,0
11.8,61.5,1020.8,2.5,0,0
,57.5,,1.5,0,0
,97.0,,7.5,1,1
,100.0,1012.5999999999999,,1,1
,,,,1,0
,36.0,1006.1,,0,0
,,,,0,0
,62.0,1020.95,,0,0
2.4,60.0,1012.0,6.5,0,0
,88.0,1017.6,,1,1
,27.5,1019.45,,0,0
,,,,0,0
,69.0,1022.35,,1,0
,43.0,1020.45,5.5,0,0
,48.0,1025.6,,0,0
,95.5,1024.25,,1,1
,81.0,1030.4499999999998,,0,0
,50.0,1024.9,,0,0
,88.0,1022.8,,0,1
,57.5,,5.5,0,0
,55.0,,,0,0
,86.0,1010.45,,1,1
,66.5,1008.9,3.0,0,0
,59.5,1020.3,,0,0
,59.0,1009.7,,0,0
9.9,70.5,1010.4000000000001,4.5,0,0
,68.0,1017.1,,0,0
,86.5,1023.7,8.0,1,1
,83.5,1014.7,,0,0
5.9,56.5,1016.05,5.0,0,0
,,,,0,0
9.8,61.5,1018.7,1.0,0,0
,50.0,1013.5999999999999,,0,0
,74.5,1010.45,,0,0
,64.0,1019.5999999999999,,0,0
,64.0,1009.05,3.0,0,0
,76.0,,1.0,1,0
11.1,25.5,1015.0999999999999,1.0,0,0
,82.5,,7.0,0,0
,76.0,1011.55,,0,0
,88.0,,7.5,1,1
9.5,55.0,1023.15,1.0,0,0
,58.5,1014.8,,0,0
,52.0,1020.3499999999999,,0,0
,65.0,1007.95,3.5,0,0
,60.0,1012.5,,0,0
8.4,70.5,1003.45,3.0,0,0
12.4,20.0,1014.45,0.5,0,0
8.2,68.5,1020.35,5.0,0,0
,76.5,1028.9499999999998,,0,0
,32.5,1015.6500000000001,0.5,0,0
,54.0,1023.1500000000001,,0,0
11.0,30.5,1015.5999999999999,5.5,0,0
,73.0,1020.6500000000001,,0,0
,70.0,1023.65,,0,0
,55.5,1021.7,,0,0
,90.5,1031.9,8.0,1,1
,77.0,1015.2,,0,0
,77.5,1023.55,7.0,0,0
,75.0,1020.05,,0,0
,59.0,1012.1500000000001,,0,0
,63.5,1017.15,,0,0
9.2,63.5,1016.1500000000001,2.0,1,0
,63.5,1024.6,,0,0
,54.5,1007.4000000000001,,0,0
,53.5,1016.4,6.5,1,0
,64.0,1013.6,8.0,0,0
,33.5,1029.85,,0,0
,51.0,1008.0999999999999,,0,0
11.6,32.0,1010.3,3.0,0,0
,43.5,1016.4000000000001,,0,0
,76.0,1022.5,,0,0
,74.0,,6.5,0,0
,50.5,1002.75,,0,0
,60.5,1028.2,0.5,0,0
,81.5,1014.1500000000001,8.0,1,1
6.6,58.0,1015.4000000000001,4.5,1,0
,80.5,1024.5,,0,0
,99.0,1011.2,,1,1
,70.0,1026.3,,0,0
,37.5,1023.5,2.0,0,0
12.7,41.0,1014.5,1.0,0,0
,32.0,1016.3,,0,0
,81.0,,,0,0
,52.5,1028.1,,0,0
,,,,0,0
,23.5,1015.65,0.0,0,0
,75.0,1027.5500000000002,,0,0
,66.5,1008.0,,0,0
,54.0,1009.7,2.0,0,0
,58.5,1011.95,,0,0
,,,,1,0
,50.5,1021.2,,0,0
,88.0,,6.0,0,1
10.6,37.5,1019.5,3.0,0,0
,77.5,,7.5,0,0
10.0,49.0,1020.8,0.0,0,0
,76.5,1027.15,,0,0
,62.0,1021.15,,0,0
,23.0,1009.45,5.5,0,0
,79.5,1022.55,,0,0
,61.0,1016.3499999999999,0.5,0,0
,44.0,1005.65,,0,0
10.2,18.5,1007.25,0.0,0,0
,71.0,1009.6,,0,0
11.0,48.0,1020.0,1.0,0,0
,55.0,1023.9,,0,0
,55.0,1016.6,6.5,1,0
,71.0,1023.75,7.5,0,0
,87.0,1027.75,5.5,1,0
,84.5,1015.65,,1,1
,69.5,1020.05,,0,0
,65.5,1017.8,7.5,0,0
,59.0,,4.0,0,0
,67.0,1020.1,,0,0
,27.5,,0.0,0,0
,57.0,,,0,0
,25.5,1011.6500000000001,4.5,0,0
,41.0,1018.75,,0,0
,72.0,,1.5,1,0
,82.0,1007.5,,0,0
,99.0,1016.0,,1,1
,68.5,,6.5,1,0
9.7,62.5,1025.9499999999998,1.5,0,0
,66.0,,1.0,0,0
,59.0,1024.65,4.5,0,0
,61.0,1016.6,,0,0
,72.5,1017.8,,0,0
,48.5,1010.1500000000001,,0,0
,66.0,1025.55,3.0,0,0
,72.0,,5.5,0,0
,63.0,1023.6500000000001,,0,0
,61.5,1021.5,,0,0
,34.5,1007.7,,0,0
,80.5,1016.25,,1,0
,75.5,,5.5,1,0
,66.0,,4.5,1,0
,57.5,1011.05,,0,0
,73.5,1027.05,,0,0
,53.5,,3.0,0,0
,67.5,1030.8,,0,0
,33.0,,0.5,0,0
12.8,18.5,1019.4,0.5,0,0
10.5,82.0,1011.3,4.5,1,0
,37.0,1015.85,,0,0
,76.5,1016.8,,1,0
,72.5,1027.6999999999998,,1,0
8.7,66.5,1013.7,4.5,0,0
,80.5,,7.0,1,0
,67.0,1023.75,,0,0
,40.5,1018.1,,0,0
,78.0,1028.0,,0,0
,59.5,,4.5,0,0
,57.5,1010.8,,1,0
,58.5,1027.4499999999998,,0,0
2.8,86.5,1015.25,7.5,0,1
,48.0,1005.15,,0,0
,20.0,1011.55,1.0,0,0
,66.5,,2.0,0,0
,91.5,1020.4,8.0,0,1
,56.5,1010.9,,0,0
10.3,66.5,1007.45,4.0,0,0
,61.0,,0.5,0,0
,73.0,1008.75,6.5,1,1
,27.5,1009.75,,0,0
,,,,0,0
,75.5,1026.4,,1,0
4.6,92.5,1015.9000000000001,8.0,0,1
10.6,82.5,1012.95,4.0,0,0
,42.5,1008.95,,0,0
,37.5,1014.95,0.5,0,0
,56.0,1026.65,,0,0
,66.0,1008.8,7.5,1,0
9.4,66.0,1021.55,1.0,0,0
,39.0,1014.15,,0,0
,42.5,1011.4000000000001,,0,0
,55.5,,2.0,0,0
4.9,77.0,1028.95,6.0,1,0
,38.5,1012.5,,0,0
,64.5,1016.45,,0,0
7.8,51.0,1015.1,6.5,0,0
10.5,38.5,1006.6,1.0,0,0
,55.0,1015.1,,0,0
,64.0,1015.9,4.0,0,0
,37.5,1020.0,1.0,0,0
7.8,74.0,1008.7,6.0,1,1
,92.5,1000.8499999999999,,1,1
,89.0,1015.3,,1,1
10.3,49.5,1019.9,2.5,0,0
,,,,1,0
,58.0,,7.5,0,0
,58.0,1020.35,,0,0
,74.0,1018.2,,0,0
,68.0,,4.0,0,0
,43.5,1006.9000000000001,,0,0
10.7,76.0,1016.9,3.0,0,0
,49.5,1021.2,,0,0
,88.0,1001.0,7.5,1,1
,72.0,,1.0,0,0
10.3,32.0,1020.3,2.0,0,0
,40.5,1017.3499999999999,,0,0
,58.5,,5.0,1,0
2.0,78.0,1013.0999999999999,7.5,1,1
,73.5,1024.4,,0,0
,59.5,1018.6500000000001,,0,0
,70.0,1007.6500000000001,7.0,1,1
,57.0,1014.35,,0,0
,,,,0,0
,58.0,1018.9,2.0,0,0
,85.0,1016.95,,1,1
,47.0,,3.0,0,0
12.8,50.5,1011.7,1.5,0,0
,87.0,1023.25,,1,1
10.7,69.5,1000.15,0.5,1,0
,54.5,1015.7,,1,0
,21.0,1016.6,5.5,0,0
,71.0,1020.3499999999999,,0,0
,58.0,1014.0,5.5,0,0
,68.0,1029.2,,0,0
,74.5,1022.1999999999999,,0,0
9.3,67.5,1015.05,2.5,0,0
,,1009.1500000000001,,0,0
11.7,47.0,1016.75,1.0,0,0
2.0,86.5,1014.45,7.0,1,1
,66.0,1017.05,,0,0
,70.5,1019.65,,0,0
,,,,0,0
,81.0,,2.5,0,0
,57.5,1004.55,,1,0
,62.0,,0.0,0,0
,84.0,1016.6,,1,0
,,,,0,0
10.5,45.0,1013.2,0.0,0,0
,51.5,,7.5,1,0
,68.5,1007.5999999999999,,1,0
,68.5,,3.5,0,0
,61.0,1021.9,4.0,0,0
,85.0,,7.0,1,0
,,,,0,0
,84.5,1020.55,8.0,1,1
4.0,13.5,1007.85,7.0,0,0
,36.0,1021.95,0.5,0,0
6.2,77.5,1015.0,6.5,0,1
,,,,0,0
,25.0,1015.1,2.0,0,0
11.0,54.0,1029.9,2.5,0,0
,90.0,1010.25,8.0,1,1
,47.5,1021.85,,0,0
,79.0,1019.5,,1,0
,68.0,1024.9499999999998,1.0,0,0
,60.0,1018.6,,0,0
8.3,74.0,1009.25,5.0,0,0
,24.0,1022.7,0.5,0,0
,70.0,1023.5,,1,0
,68.0,1016.9000000000001,,0,0
,63.5,,6.5,1,0
,100.0,1006.8,,1,1
,60.0,1019.55,,0,0
,70.5,1025.2,,0,0
,69.0,1020.1500000000001,,0,0
,100.0,1008.6500000000001,,1,1
13.2,41.5,1017.7,0.5,0,0
11.4,31.5,1021.45,0.0,0,0
,88.0,1019.55,7.5,0,1
1.4,88.5,1019.3,7.5,1,1
,63.0,1010.2,,0,0
10.7,38.0,1021.25,0.5,0,0
,,,,0,0
,57.0,1016.1,,0,0
3.7,43.5,1015.5999999999999,8.0,0,0
1.2,75.0,1032.5500000000002,6.0,1,1
,73.5,1025.05,,1,0
,,,,0,0
,44.0,,,0,0
11.1,33.5,1017.9,2.0,0,0
,69.0,1025.3,,0,0
,32.5,1013.2,7.0,1,0
,83.0,1027.65,4.5,0,0
,75.5,1026.8,,0,0
,39.5,1018.8,,0,0
,80.0,1020.2,,0,0
10.5,61.0,1020.9,5.0,0,0
8.5,53.0,1019.65,3.0,0,0
,53.5,1015.7,,0,0
,83.0,1017.25,,1,0
4.8,91.5,1016.45,7.0,0,1
,64.5,1024.25,,1,0
,82.5,,7.5,1,1
9.4,73.0,1016.0999999999999,4.0,0,0
,92.5,1026.8,,1,1
9.5,50.5,1009.3,1.0,0,0
,68.5,1016.8,,0,0
,82.0,1011.75,,1,0
,68.0,1022.35,,0,0
,91.0,1021.5,6.5,0,1
,65.0,1012.5999999999999,4.5,0,0
11.5,13.0,1017.55,0.0,0,0
,49.0,1013.4,,0,0
7.4,71.0,1014.05,4.5,1,0
,76.0,,6.5,0,0
7.5,58.0,1013.55,3.5,0,0
,26.5,1009.55,,0,0
13.3,,,,0,0
12.6,23.5,1004.5999999999999,2.0,0,0
,38.0,1014.95,,0,0
,54.5,1015.1500000000001,,0,0
2.0,51.5,1018.1,7.0,1,0
,72.5,1014.2,,0,0
,61.5,1016.4,,0,0
8.6,71.5,1023.3,1.0,0,0
,67.0,,,0,0
9.1,67.0,1017.05,2.0,0,0
,80.0,1018.0999999999999,,0,0
,44.5,1031.05,0.0,0,0
0.1,89.0,1017.05,8.0,0,1
,50.0,1020.4000000000001,,0,0
,90.5,1016.25,,1,1
,42.0,1013.8,,0,0
12.0,32.0,1010.25,2.0,0,0
,76.0,1017.95,,0,0
0.2,81.0,1016.2,7.0,1,1
10.6,45.5,1022.2,0.5,0,0
,80.0,1025.65,,0,0
,22.0,1018.8,,0,0
0.0,91.0,1004.1,8.0,1,1
10.2,48.0,1021.05,0.0,0,0
,35.5,1028.65,1.0,0,0
11.4,49.5,1026.0,0.5,0,0
1.8,84.5,1015.35,6.5,1,1
,75.0,1014.2,,0,0
,39.5,1019.75,,0,0
10.3,56.0,1023.0500000000001,1.0,0,0
,62.5,,4.5,1,0
,81.5,,5.0,0,0
,54.5,1018.1,3.0,0,0
,45.5,,0.5,0,0
,39.5,1008.6500000000001,,0,0
4.6,36.5,1017.9,6.0,0,0
,60.5,1023.1,,0,0
,47.0,1008.8,,0,0
,53.5,1013.5999999999999,2.0,0,0
,,1017.1500000000001,5.5,0,0
,46.0,1012.6,,0,0
,63.0,1024.75,,1,0
,78.0,,7.0,0,0
,,,,0,0
8.9,46.0,1015.1,3.0,0,0
,29.5,1012.55,5.0,0,0
10.2,39.5,1021.25,5.0,0,0
,26.5,1006.65,2.0,0,0
,47.5,1022.25,1.0,0,0
,70.5,1021.5,,0,0
,86.0,1015.15,,1,1
11.8,41.0,1019.3,2.0,0,0
,69.5,1012.95,7.5,1,1
,55.5,1014.5,,0,0
13.3,41.0,1014.0,0.5,0,0
,49.0,1025.1,0.0,0,0
,75.5,,7.0,1,0
0.7,73.0,1021.95,7.0,0,0
,67.0,,,1,0
,34.5,1024.8000000000002,,0,0
10.8,36.5,1014.75,4.0,0,0
7.0,68.0,1026.0,3.5,1,0
,82.5,1021.8,7.0,1,0
,60.5,1016.7,,0,0
,,1013.8499999999999,,0,0
,25.0,1023.5999999999999,0.5,0,0
0.2,79.0,1015.8,8.0,1,1
,47.5,1007.7,3.0,0,0
,81.5,1022.1,6.5,1,0
,69.5,,1.0,0,0
,,,,0,0
13.7,17.0,1009.5,0.0,0,0
4.2,78.0,1017.1500000000001,7.0,1,1
,65.5,1003.0999999999999,7.5,1,0
,41.5,1020.85,1.0,0,0
,43.5,,5.0,0,0
,79.0,1014.45,8.0,0,1
,71.5,,7.0,1,0
6.6,61.0,1011.6500000000001,5.5,0,0
,78.5,1013.8499999999999,,0,0
,48.0,1022.15,1.0,0,0
,,,,0,0
,77.0,1016.15,,0,0
,70.5,1028.25,4.5,0,0
,30.5,1007.6500000000001,,0,0
,60.5,,1.0,0,0
6.0,73.5,1011.2,7.0,1,1
,69.5,1012.05,,1,0
2.4,89.0,1030.6999999999998,7.5,0,1
,45.0,1016.05,,0,0
8.2,73.5,1022.5,4.0,0,0
,,,,1,0
,43.5,1021.8,,0,0
,66.5,1014.35,,0,0
,39.0,1010.05,0.5,0,0
,42.0,1013.15,,0,0
,54.0,1013.8,3.0,0,0
,36.0,1024.45,,0,0
,39.5,1017.95,,0,0
,85.5,,5.0,0,0
,35.5,1019.7,7.0,0,0
4.2,75.5,1016.95,4.5,1,0
,83.0,1019.3499999999999,8.0,1,1
,,,,0,0
,57.5,1028.35,,0,0
,42.5,1004.1500000000001,4.5,0,0
,49.5,1016.3,,0,0
,48.5,,0.5,0,0
,53.5,,,0,0
,,1009.3,6.0,0,0
,56.0,,4.5,0,0
,54.0,1012.95,4.5,0,0
,52.0,1023.45,,0,0
9.0,41.5,1023.4499999999999,1.5,0,0
,87.0,1013.35,8.0,0,1
,82.5,1010.4,,0,0
5.0,62.5,1023.5999999999999,7.5,0,0
5.1,83.5,1025.25,6.5,1,0
,80.0,1006.2,,0,0
,54.5,1019.8499999999999,,0,0
,36.5,1017.05,,0,0
,77.0,1010.05,,1,0
6.7,54.0,1023.45,4.0,0,0
,69.0,1022.3499999999999,,0,0
,24.5,1016.3,0.5,0,0
0.0,81.0,1014.6500000000001,8.0,1,1
,86.5,1015.7,,1,1
,59.5,1012.95,4.5,0,0
,47.0,1015.65,,0,0
11.1,49.0,1017.45,0.0,0,0
,74.5,,5.5,1,0
,66.0,,0.0,0,0
,67.5,1017.9000000000001,,0,0
,54.0,1017.7,,0,0
,56.5,,0.0,0,0
7.3,64.5,1016.05,4.0,1,0
,52.0,,4.0,1,0
,53.0,,,0,0
9.9,59.0,1006.45,1.0,1,0
,,,,0,0
,14.5,1014.4,0.0,0,0
,34.0,1016.8,,0,0
,65.5,1014.95,,0,0
,63.0,1011.3,0.0,0,0
,,,,1,0
,56.0,1020.1,,0,0
,96.5,1020.0999999999999,,1,1
,74.5,1022.5,4.0,0,0
,65.5,1024.9,,0,0
,,1019.0,,0,0
,58.0,1010.4,,0,0
,95.0,1017.3,,1,1
,,1007.3,,0,0
,17.5,1010.9,1.0,0,0
,62.0,1014.6500000000001,0.5,0,0
,79.0,1018.25,,0,0
,51.5,1015.95,3.0,0,0
,71.0,,4.0,0,0
,79.0,,6.5,1,0
,65.0,1015.8,,0,0
,74.5,1000.3,8.0,0,1
3.8,76.5,1005.4,5.5,0,1
,21.5,1006.45,,0,0
11.2,60.5,1017.7,1.5,0,0
,47.0,1017.0999999999999,,0,0
5.5,75.5,1022.8,5.0,0,0
,63.5,1017.95,,0,0
,54.0,1015.3,,0,0
1.8,87.0,1016.4,8.0,1,1
,74.5,1011.95,,1,0
,58.5,1010.5999999999999,6.0,1,0
,67.5,1032.1,,0,0
,40.0,1013.3,,0,0
,66.0,1018.8499999999999,2.0,1,0
,94.0,1017.15,,0,1
,43.5,1012.75,6.0,1,0
5.6,74.0,1017.15,7.0,0,1
,57.0,1013.1,,0,0
,41.0,1013.3,5.0,0,0
,67.0,,,1,0
,37.5,1016.55,,0,0
,84.5,1010.8,,1,1
,90.0,1003.6,,1,1
,55.0,1010.35,,1,0
8.5,59.0,1018.25,4.0,0,0
11.0,63.0,1020.9000000000001,2.5,0,0
8.6,46.5,1017.95,3.0,0,0
,42.5,1014.8499999999999,,0,0
,34.5,1018.55,,0,0
,33.5,1013.6,,0,0
11.3,36.0,1018.95,,0,0
,42.5,1012.9,3.5,0,0
,76.0,1019.1500000000001,,1,0
,,,,0,0
,71.0,1022.85,,0,0
,42.0,1023.1500000000001,,0,0
0.3,71.0,1004.7,8.0,1,1
,,,,1,0
,20.0,1001.0,4.0,0,0
,100.0,1020.25,,1,1
,84.0,1010.1500000000001,,0,1
9.0,72.0,1008.6,3.5,1,0
,52.5,1016.5,,0,0
,52.0,1025.0,,0,0
9.1,63.0,1019.35,1.0,0,0
,79.0,1013.25,,0,0
8.9,55.0,1017.95,6.5,0,0
,98.5,996.8499999999999,8.0,1,1
,59.5,1011.7,,1,0
,31.5,1012.05,6.5,0,0
,66.5,1017.0,,0,0
,76.0,,,0,0
,85.0,1020.25,1.0,1,0
10.5,61.5,1018.55,5.5,0,0
,78.5,1030.3,3.5,0,0
,54.0,1020.75,,0,0
,59.0,1023.5,7.0,0,0
,60.5,1015.8,,0,0
,,,,0,0
10.1,54.0,1023.5500000000001,2.0,0,0
,75.0,1018.3,,0,0
,68.5,,1.5,0,0
,56.5,1017.3,,0,0
1.2,89.5,1019.15,8.0,1,1
7.7,65.0,1011.9,5.0,0,0
,60.0,1003.45,,0,0
,83.0,1010.3,,1,1
11.1,60.5,1015.0,3.0,0,0
,33.5,,0.5,0,0
,76.0,1015.7,,0,0
,45.0,1011.3,,1,0
,,,,0,0
,46.0,1019.75,6.5,0,0
13.0,63.0,1018.85,0.5,0,0
,69.5,1017.05,,0,0
9.3,58.5,1018.75,1.5,0,0
,77.5,,5.0,1,0
,51.5,1028.5500000000002,,0,0
,,,,0,0
,71.5,1014.95,,0,0
9.0,45.5,1010.9000000000001,3.5,0,0
,63.5,1022.55,4.5,0,0
,63.0,,,0,0
6.1,72.0,1031.8,7.0,0,0
,42.5,1003.05,,1,0
,40.0,,4.0,0,0
13.3,30.5,1014.2,1.5,0,0
,33.5,1017.35,,0,0
,86.5,1018.85,,0,1
11.8,37.5,1013.7,2.5,0,0
6.0,57.0,1017.1500000000001,6.0,1,0
,76.0,1011.8,,0,0
,62.0,1020.35,,0,0
,77.0,1011.5999999999999,,0,0
,87.5,1005.2,,1,1
,95.0,1014.9,,1,1
,46.5,1015.8,5.0,0,0
,66.5,1019.05,,0,0
,45.5,1017.3,3.5,0,0
,33.0,1019.9000000000001,5.0,0,0
,62.0,1025.15,,0,0
,55.5,1019.8,,0,0
,82.0,1012.15,,1,0
,80.0,1009.8,,1,0
,67.5,1022.05,8.0,0,0
10.0,53.0,1017.65,1.5,0,0
,64.0,,5.0,0,0
,80.0,1014.2,,0,0
,75.5,1016.45,,0,0
0.5,75.5,1013.0999999999999,6.5,1,1
6.6,55.5,1022.45,6.5,0,0
,41.5,1014.3499999999999,6.5,0,0
,78.0,1011.4000000000001,7.0,0,1
,87.5,1011.45,,0,1
,43.0,1008.05,3.5,1,0
,74.5,1023.8,,0,0
,64.0,1017.5,,0,0
,96.0,1008.3,7.5,1,1
,69.5,1008.15,,1,0
,66.5,1024.6999999999998,,0,0
,55.5,1020.1500000000001,,0,0
,66.5,1013.9,,0,0
,72.0,1021.55,4.0,0,0
,48.5,1024.2,,0,0
9.6,62.0,1024.15,3.0,0,0
,59.5,1022.7,,0,0
,49.5,,1.0,0,0
,89.0,1017.8499999999999,5.0,0,1
9.5,60.5,1020.6,0.5,0,0
9.8,42.5,1031.15,2.5,0,0
